date,industry,industry_return,industry_value,industry_pe,industry_pb,industry_turnover
2025-08-14,银行,0.023346014777886254,2959.318587011949,35.63272932177246,3.2539579573215094,5.381019409999655
2025-08-15,银行,-0.006784971568818196,2939.239694535998,35.96430291487194,3.2542243409241687,5.610855421332615
2025-08-18,银行,-0.002836862887473267,2930.90147452918,35.98182374707074,3.271072441727549,5.0283192451311525
2025-08-19,银行,0.0020914224173604356,2937.0312275760853,36.438365967378196,3.238680568398303,4.207770233440616
2025-08-20,银行,0.010502727691489563,2967.878066780718,36.45905491821556,3.2500632905728875,7.337454493692446
2025-08-21,银行,-0.001427468328452697,2963.641514837679,36.54101250171414,3.233872787769477,1.498320539221603
2025-08-22,银行,0.013474857007799983,3003.5761604724967,36.40521740289291,3.217774901088443,5.877160157549055
2025-08-25,银行,-0.005132329613745396,2988.160817596964,36.66721843521901,3.225685466571589,6.145497306627201
2025-08-26,银行,-0.009245512858976691,2960.533738333181,36.92440366933018,3.2399233070198035,6.647843174870848
2025-08-27,银行,-0.010451919368912257,2929.5904784111785,36.91822943818727,3.2429643608096734,3.604126600549482
2025-08-28,银行,-0.009838040922718195,2900.7690473977636,37.26140278610221,3.283251312092728,6.281800118592776
2025-08-29,银行,-0.006392768132114158,2882.225103472936,37.650554559399,3.2838029992175257,3.240347207214282
2025-09-01,银行,-0.003388371968046327,2872.459052726729,37.90777553101025,3.2766826513537466,7.650433769355635
2025-09-02,银行,-0.008996420243625668,2846.617203955793,37.93719074115711,3.29228377695439,5.422860485188595
2025-09-03,银行,-0.026680676502028225,2770.66753121194,37.80159608567815,3.3240193624572063,6.26662170606376
2025-09-04,银行,-0.017749907038202832,2721.4884400991614,37.990337887544335,3.340728423570066,1.6384427213408326
2025-09-05,银行,-0.010287198671378757,2693.4919478340007,37.987658187015946,3.2848709699811454,7.213929279308099
2025-09-08,银行,0.026756472748500775,2765.5602917345273,37.7367885442472,3.2764252818098742,2.000941774369851
2025-09-09,银行,0.009407620122131368,2791.5776323840164,38.146725025597796,3.265067791913315,6.753020415032493
2025-09-10,银行,0.0032573409129120065,2800.670752417551,38.00297647583023,3.2711290621259708,1.5938639985963434
2025-09-11,银行,0.017515315076133856,2849.725383070657,37.85784106241387,3.253746872576733,1.5845050168906814
2025-09-12,银行,0.02060167049372257,2908.434486410276,37.95200337604196,3.292150357991423,3.969554064728834
2025-09-15,银行,-0.004334863631144619,2895.826819531569,37.950618028032004,3.274179362483019,1.8317254138765033
2025-09-16,银行,-0.0005229322830371944,2894.312498201551,38.04859697854358,3.2525113426159282,6.222314154857963
2025-09-17,银行,0.007590297257006078,2916.2811904175687,38.075648924084206,3.214896439956215,7.080193897326222
2025-09-18,银行,-0.012462053702766096,2879.9383376102182,38.14390865739573,3.215220306071766,1.516575953147792
2025-09-19,银行,0.007304410815913468,2900.9745903526223,38.16049380523865,3.2737568975574485,5.87024082289232
2025-09-22,银行,0.006293400275748924,2919.231584639488,38.81782585189,3.2536600225428196,5.090200183461702
2025-09-23,银行,-0.0014639790344426523,2914.9578908028934,39.12101143308484,3.215843396912766,2.3168481180663294
2025-09-24,银行,0.011960096163712524,2949.821067490069,38.45629984177761,3.20231743039384,5.0855927829561045
2025-09-25,银行,-0.028490597755963284,2865.7789020041428,38.567815868860826,3.2169545191228925,2.138318575414239
2025-09-26,银行,0.01475785730019816,2908.0716580938383,38.160467779002204,3.2640882755501117,7.529099383478092
2025-09-29,银行,-0.0009041667368785948,2905.4422764321307,38.07431023829102,3.271803993335378,3.6662359964171505
2025-09-30,银行,-0.016260188028499878,2858.199238711392,38.03942203346867,3.3042031321556213,3.903736516363656
2025-10-01,银行,-0.0014294299613328335,2854.113643084119,38.02253710750711,3.311059731893577,7.998023713002914
2025-10-02,银行,0.00473522435497464,2867.6285115187156,38.02413213764404,3.312304176311136,6.3829119062635735
2025-10-03,银行,-0.004495355623246608,2854.7375015640773,37.537689879850646,3.2760386822681964,5.701904790840997
2025-10-06,银行,0.00823237714962807,2878.2387773401397,37.07699306399978,3.3095244318040122,1.7949031453974031
2025-10-07,银行,0.0038350052912466885,2889.2768382807103,37.68428422878367,3.3125655264866265,6.965270502229781
2025-10-08,银行,0.023468942820994564,2957.0851111923444,38.30554671298469,3.359082978981917,7.1365752186084155
2025-10-09,银行,-0.015105748708932321,2912.416126591748,38.22308423648636,3.3990975893701614,2.4907491305623752
2025-10-10,银行,0.013367377527201704,2951.34749247221,38.54673422303685,3.351272572181114,3.7457083156981263
2025-10-13,银行,0.013490953403692298,2991.1639839712566,38.50446300435226,3.356638212098916,6.485571089188001
2025-10-14,银行,-0.03236298742195615,2894.3609815809864,39.00613474053436,3.3195782017691755,7.036545961227216
2025-10-15,银行,-2.0773879524049944e-05,2894.300854474656,39.25465232052498,3.3121055628411,7.860228026998339
2025-10-16,银行,-0.024770397942925116,2822.6078705427703,38.60539855388593,3.309744163012052,5.43380598021708
2025-10-17,银行,-0.0016436695982718272,2817.9684357981164,38.58214153305084,3.2805852664994632,3.4196709832670424
2025-10-20,银行,0.0075150991238494055,2839.1457479210185,38.56279518263358,3.305652673091835,5.6729041696471905
2025-10-21,银行,-0.006500252060360006,2820.6905849234327,38.416049448505895,3.284086619559675,1.6209177362993894
2025-10-22,银行,-0.008185382398507851,2797.6021538579635,38.38315597970185,3.2568880158872,2.4443360288405476
2025-10-23,银行,0.0010621100453644516,2800.5735152085094,37.68218666733314,3.2542317107238308,6.5958727923632985
2025-10-24,银行,0.0008320112261289375,2802.903623812762,37.47124916966857,3.259802432411584,7.115050368747441
2025-10-27,银行,0.012970313969007649,2839.2581638384827,37.28528274068494,3.24059796688852,2.465445263356972
2025-10-28,银行,0.008892566023247811,2864.5064545174614,37.20323969831211,3.180921158517482,5.327783400712072
2025-10-29,银行,-0.009197862740328156,2838.1591173300258,36.55080497885415,3.202587101957913,7.266447863810395
2025-10-30,银行,-0.01461903768694812,2796.6679622322226,37.451089554718024,3.2312713913262017,1.7502040793784324
2025-10-31,银行,0.023056811152907124,2861.1502072947965,36.71502672239895,3.2103196764794295,3.6409891417323585
2025-11-03,银行,-0.013368128256806068,2822.901984361692,36.52511519661541,3.182542757782947,1.8383349227347585
2025-11-04,银行,0.0034733409879664436,2832.706885528987,36.79118287232348,3.209411845943928,4.489095392503401
2025-11-05,银行,0.010004513920029857,2861.046740996626,36.81395464476497,3.1872981201961896,5.107887826146154
2025-11-06,银行,-0.006407568383102876,2842.7143883564363,37.27988330007629,3.177402982603011,3.541576074790446
2025-11-07,银行,-0.00982602952454902,2814.7817928465856,37.55610562717333,3.2259388716307034,3.4926770812849237
2025-11-10,银行,0.0006153639742431918,2816.5139081572593,37.5943724380949,3.2166114477362826,2.0700139742903243
2025-11-11,银行,-0.0033774005107608737,2807.001412645284,37.398688445553745,3.2040763030490793,2.30596916835914
2025-11-12,银行,-0.012228756565281029,2772.675275691645,37.235579541266354,3.1399240432443722,7.8766503183602445
2025-11-13,银行,0.010469633023327528,2801.70416832099,37.16440058922375,3.1171265955386174,7.786293032927582
2025-11-14,银行,0.0037598657713961486,2812.2381999250383,37.245739310842986,3.0990721534953134,5.680502539471017
2025-11-17,银行,-0.007788704533306067,2790.334507508546,37.27533695206828,3.117700976779605,5.001288826289299
2025-11-18,银行,0.014195182105825247,2829.943813978798,37.048185546853006,3.1036200174152744,3.9780550703149173
2025-11-19,银行,-0.014830700854431013,2787.973763838831,36.565805593060425,3.1048139166392317,1.8038577731744248
2025-11-20,银行,-0.022664357997549883,2724.7861283674115,36.79916456100768,3.0765193319036293,4.367980712983723
2025-11-21,银行,0.004216139985548918,2736.2742081152905,36.607268367425135,3.0776859153325216,3.356229947357444
2025-11-24,银行,-0.008829530183445768,2712.1141924045523,36.8299140942087,3.104925383361745,5.16947118425491
2025-11-25,银行,0.011774572239520043,2744.048176884847,36.10167045731981,3.085130980909019,3.442077865800967
2025-11-26,银行,0.0027459392658556055,2751.5831665211545,36.12748861579889,3.0971764201837435,6.892801437307904
2025-11-27,银行,0.023902011426128023,2817.351538807285,36.22506250644517,3.086971175163813,2.4113912403342117
2025-11-28,银行,-0.00457717765975509,2804.45602028418,36.13259962219518,3.100392909782903,4.661457973383835
2025-12-01,银行,0.015723813906208986,2848.552764855276,36.38440762323599,3.0923065014024584,3.7471157519584475
2025-12-02,银行,-0.003551839016117669,2838.4351640055934,36.76311179977503,3.07557309035545,3.1096451191489947
2025-12-03,银行,-0.03325494861438833,2744.0431484813143,36.76852873524157,3.1168211342378638,2.6254888660277214
2025-12-04,银行,-0.0033876799904525305,2734.747208414266,37.01064360686397,3.1390730134668443,5.369665971397945
2025-12-05,银行,0.0016343066883408872,2739.216624067899,36.57285617818742,3.16779563307544,1.9749045086437107
2025-12-08,银行,0.007840671745041586,2760.6939224557764,36.93780268217264,3.192274381225087,6.5201804785717155
2025-12-09,银行,0.0014308230672919662,2764.643987001759,36.80206042403566,3.17057088995572,2.73942397870126
2025-12-10,银行,0.02284656968689435,2827.8066185102475,36.92042600185352,3.1617560247910643,6.74880113270409
2025-12-11,银行,0.012637080268779027,2863.541837732946,36.840714821227486,3.1369991281892915,6.581067560456876
2025-12-12,银行,-0.006211119136742132,2845.756038225741,36.67783589856322,3.161187909065412,5.488033430197081
2025-12-15,银行,0.014803361712801862,2887.8827942059866,36.79914707884463,3.208651142908957,2.7625934123486693
2025-12-16,银行,-0.015675781042705783,2842.6129758470165,36.64814858665722,3.213030161199304,3.8059599173454792
2025-12-17,银行,0.012733480975248557,2878.8093340949595,36.83999890508977,3.211601399406219,2.0734598218125613
2025-12-18,银行,0.0029079626270814706,2887.1808040490005,37.61911229899321,3.206389709782564,7.104867362609061
2025-12-19,银行,0.0009037315242538801,2889.7900403578406,37.652034979498545,3.2250064348591434,5.876555767138246
2025-12-22,银行,0.0034529155547440744,2899.7682413381367,37.78520771667776,3.231462741201819,5.247005324679991
2025-12-23,银行,-0.01689631642235059,2850.7728395810045,38.266798817629784,3.218246945912974,7.540569103383104
2025-12-24,银行,-0.0011534149608431455,2847.4847155378666,38.50591220637944,3.283608024991239,3.7930189270909116
2025-12-25,银行,0.008059290006616907,2870.4334206497956,38.45723830021466,3.2723943441352694,6.6199741401860805
2025-12-26,银行,0.012983697335454021,2907.7022594050845,37.74324509842833,3.2663762912598022,3.4286724132735937
2025-12-29,银行,0.009622100202210042,2935.6804619032728,37.641856264783456,3.3099895099782626,2.5722337605798735
2025-12-30,银行,-0.016681285116203332,2886.7095391081966,37.596976130485736,3.3098133270579866,3.9324781465318353
2025-12-31,银行,-0.019587175678029173,2830.167052234242,37.527516610326046,3.3282478318951227,5.064118451946304
2026-01-01,银行,-0.015057882558180857,2787.5507291416657,37.68263113882475,3.3069707276967732,7.978119762921631
2026-01-02,银行,-0.0022680348707454427,2781.2284668840007,38.4583988848515,3.3085373967193807,1.4695353417189922
2026-01-05,银行,-0.0115381555785172,2749.1382201336924,38.66585286267012,3.3054976708533874,2.334814044645666
2026-01-06,银行,0.0025255493539327804,2756.0813043894227,38.655721397654574,3.2911273563312538,4.953887932838315
2026-01-07,银行,0.02102873403560432,2814.0382051199294,37.833328236401975,3.236405738205142,4.917482319157525
2026-01-08,银行,-0.018409601165313563,2762.2328840997166,37.729608138566896,3.2267886714042406,7.032499347094621
2026-01-09,银行,-0.002048169501436925,2756.5753629506376,37.88890699952127,3.2482977703566416,3.8611391976866747
2026-01-12,银行,-0.019698085241646384,2702.2761064762135,38.17252165247667,3.281340886996283,1.1896719475243844
2026-01-13,银行,-0.010367051551892947,2674.261470772926,37.95010864582697,3.28393303545692,2.2498126343803353
2026-01-14,银行,-0.001755177189808123,2669.5676680398424,37.57906958081469,3.302664548249496,1.6960897493154161
2026-01-15,银行,0.01240795862185408,2702.6915532031203,37.29635058346074,3.308864363118307,3.7802847073291836
2026-01-16,银行,0.0039913326130682995,2713.478894142484,36.97379284850803,3.325168742156655,3.052034111827093
2026-01-19,银行,-0.024846687581026,2646.0579318020177,37.49577020170722,3.2921431334646467,3.657846857170868
2026-01-20,银行,-0.012044581135822683,2614.187272352341,37.02883412346941,3.308103705465717,5.369042354943938
2026-01-21,银行,0.018900421047943806,2663.596512497976,36.38604979593618,3.26169843607916,7.639173148735097
2026-01-22,银行,-0.00797383352438363,2642.3574373311885,36.22743017171709,3.272113329198879,7.07927583128539
2026-01-23,银行,0.014777340352591033,2681.404452515832,36.21845786881169,3.2633253470804378,1.1572851582408217
2026-01-26,银行,0.020390663111970755,2736.080067374021,36.30764271200019,3.21867866017218,5.434347538783031
2026-01-27,银行,-0.009142817546519251,2711.0645865253523,36.186188408949626,3.185501875484343,2.9061512856355827
2026-01-28,银行,0.0017122613338107827,2715.706637590323,36.24288355534934,3.160569008940219,2.918386544810442
2026-01-29,银行,0.030283610684599296,2797.948040136691,36.450944259883244,3.1487068189797145,1.0769708006093635
2026-01-30,银行,0.008104061189476855,2820.622782258936,36.52560446447803,3.1734604653965075,5.203618023035574
2026-02-02,银行,-0.014856368373450559,2778.71857116315,36.674715537162314,3.169446634770443,3.6819696977464824
2026-02-03,银行,0.012298898718705301,2812.8937494376714,36.491395188367726,3.17010818830075,2.163983581292556
2026-02-04,银行,-0.005020196294452583,2798.7724706600557,36.549360561874956,3.133731451281534,3.725069298293836
2026-02-05,银行,0.008915330147989784,2823.724451245095,36.27941188351642,3.0998449187948705,6.033321336289719
2026-02-06,银行,0.008809504388025132,2848.6000641889127,35.77046289807547,3.151458940100364,7.557808175273306
2026-02-09,银行,-0.004368304577308862,2836.156511489594,35.5248320570415,3.169114922742797,1.2182819454289926
2026-02-10,银行,0.009313502964970377,2862.5710635684727,35.093083146961476,3.1689796276278908,5.177899942418224
2026-02-11,银行,-0.009681532386720348,2834.856989107246,35.4157355021449,3.1511528135010733,1.7461877719364027
2026-02-12,银行,0.0028976812809208864,2843.07150113867,35.32086318605878,3.200941717518155,4.043791370226224
2026-02-13,银行,-0.0005089697894351391,2841.6244636353863,35.52085046031391,3.186538330576732,6.595911152782855
2026-02-16,银行,-0.016116714028926428,2795.8268147773733,35.78497853350488,3.1415987862523025,1.641074513286439
2026-02-17,银行,0.01736202803924627,2844.368038328415,35.76366974420471,3.1571980079189097,2.2959305018703375
2026-02-18,银行,0.016168530170400496,2890.3572887718506,35.79789004533761,3.1778258393844747,5.611483566975021
2026-02-19,银行,0.009479929395648984,2917.7576717976067,36.036711274096916,3.1894993939500966,2.7476760620143015
2026-02-20,银行,-0.022698277925466196,2851.5295972439835,36.02001765468024,3.2103838464707932,1.237621850100592
2026-02-23,银行,0.002207714813689998,2857.8249613774947,35.70850024931053,3.23743204573643,7.470773367635712
2026-02-24,银行,0.017136041563027136,2906.7967686955158,35.685528035906245,3.22537713904676,6.8024083190547415
2026-02-25,银行,0.013497761188535814,2946.0320173029754,35.71296900134913,3.2134490418616757,2.6100618610139215
2026-02-26,银行,-0.015437273113407078,2900.553316451028,36.07807749125773,3.20673865964691,3.2070323648142725
2026-02-27,银行,0.0022247708122953287,2907.0063828089746,36.49571093317653,3.211781058051533,3.231267520524489
2026-03-02,银行,0.013216475362563327,2945.4267610461843,36.5783466255996,3.1771076057536525,1.170805470895766
2026-03-03,银行,0.008982551912878688,2971.884209832864,36.60242512385123,3.2041887721808635,7.573473889590273
2026-03-04,银行,0.018547564258871857,3027.005423184666,36.40230303644725,3.1911193327789693,5.392538242528591
2026-03-05,银行,-0.03706917368628722,2914.7968334033003,36.27256449414699,3.228222719202099,3.9494990159394914
2026-03-06,银行,-0.012889459410565159,2877.2266779291044,36.50286856524119,3.2204656747893123,3.010672941578572
2026-03-09,银行,-0.011871803749904873,2843.0688074647396,36.209636417803175,3.200684349160475,1.2946523274545332
2026-03-10,银行,-0.028805174516613404,2761.173714302978,35.85988150519288,3.173271689127059,7.649728287651577
2026-03-11,银行,0.010439348546857193,2789.9985691050074,36.142262981771104,3.1678393311977007,7.613124156039872
2026-03-12,银行,0.0348458413310928,2887.2184165580165,35.950305087033584,3.19741688732362,4.58881957711556
2026-03-13,银行,0.02451662836681573,2958.0032774905953,35.766889511033305,3.183834338275298,2.5434034634912273
2026-03-16,银行,0.008530652252103622,2983.23697481145,35.58866438923127,3.1712016720319713,7.78371841098568
2026-03-17,银行,-0.0023217234343794043,2976.3107236167234,35.99309518079278,3.156722059223616,5.872144326376546
2026-03-18,银行,0.00535427884302826,2992.2467211544626,35.88466881752218,3.1389128249214275,4.758820960253895
2026-03-19,银行,-0.010354300943896694,2961.2640981052414,36.32892251066716,3.184009652601984,1.640407861784284
2026-03-20,银行,-0.0052380253764904355,2945.752921612876,36.498593219683805,3.197853703717678,4.856001594263975
2026-03-23,银行,0.016454144808582063,2994.2227667553975,36.44692662066256,3.177431001316759,3.608819619086198
2026-03-24,银行,0.013461512548387693,3034.5295341027436,36.169730601584135,3.156055563843181,2.5412824136486796
2026-03-25,银行,7.582888174925969e-05,3034.75963908395,36.01995571164434,3.1617058615223095,6.958448398341381
2026-03-26,银行,-0.05201213243140126,2876.915318838444,35.76919249051432,3.192200592409344,3.4346644553153514
2026-03-27,银行,0.005347025765253105,2892.298259172724,35.96431815411501,3.2393610741631136,2.8691978911859493
2026-03-30,银行,0.003800341065275693,2903.289979020083,36.05223057644631,3.2635395782153305,7.071059406718616
2026-03-31,银行,0.006525273858683897,2922.2347412243616,36.28887227868946,3.2767836492354863,5.882300231684986
2026-04-01,银行,0.015327812371678726,2967.02620704385,36.7335383529209,3.2597655730861272,7.166095314392499
2026-04-02,银行,0.007408431611161209,2989.007217787257,36.68442764561862,3.2635915908792144,3.345831979813993
2026-04-03,银行,-0.01014310481620549,2958.6894042808462,36.8296849245929,3.274511635044521,4.552274136325853
2026-04-06,银行,0.006206180438576553,2977.0515645855176,36.885989872309345,3.2757280911823496,5.422694689116678
2026-04-07,银行,0.011499564036164738,3011.2863596914335,36.487547878325145,3.314909304064478,1.7488644717887087
2026-04-08,银行,0.0034044563664276514,3021.538152709822,36.5603430711209,3.356742220494998,7.740944027012962
2026-04-09,银行,0.018334729161596983,3076.9372363911884,36.13873087716687,3.3614563172856005,1.4748594137362034
2026-04-10,银行,0.006327685225661392,3096.407126682188,36.449128388121785,3.3338516265816356,1.4714542102814019
2026-04-13,银行,-0.02694938351471059,3012.960863507547,36.73052002181981,3.3210461193169034,7.100757643066634
2026-04-14,银行,0.00211704046050174,3019.3394235615006,36.566284101005074,3.3310680235876493,6.307842371503158
2026-04-15,银行,-0.0017655761049849383,3014.0085500224213,35.97091471818499,3.350578051889256,4.121318944637238
2026-04-16,银行,0.01640103500483247,3063.4414097562035,35.55422364200404,3.291639884060339,2.1453667483416843
2026-04-17,银行,0.009929545020814416,3093.859989153005,35.83504765326733,3.3211817776793606,2.912816688987465
2026-04-20,银行,0.019858157370383194,3155.298347699537,36.021447574838206,3.318546729106803,3.9380912184828563
2026-04-21,银行,-0.01820889671381286,3097.8438459850117,36.49985186472371,3.3423842096940484,2.6096822412376035
2026-04-22,银行,-0.002898507526469935,3088.8647222815957,36.13440383603721,3.3809891378154053,7.050507748877459
2026-04-23,银行,0.007782527159172366,3112.9038958737615,36.12604236847172,3.388283131160695,6.436177969542192
2026-04-24,银行,-0.0032508465339457404,3102.784323033354,36.29070986371842,3.400418838053358,6.3271679366009925
2026-04-27,银行,-0.013965531663145788,3059.4522903261195,36.38455640928967,3.434401311834911,4.370656460587851
2026-04-28,银行,0.007571068505292462,3082.6156132048527,36.18767453833699,3.4838825293175146,2.403673086902357
2026-04-29,银行,-0.010912486119515535,3048.9766131139527,36.18353784379772,3.4395283945296184,6.582913704460317
2026-04-30,银行,0.008670515938042337,3075.412813432675,36.0543818826697,3.387535362555959,1.0813437793567044
2026-05-01,银行,-0.0023955231804537675,3068.0455907486325,35.85589250456462,3.454534835392515,3.0416380509651226
2026-05-04,银行,-0.0072379926701092705,3045.8390992512327,36.081297032713856,3.4662928991378537,6.458956922253448
2026-05-05,银行,-0.00016265465647194484,3045.343679338875,35.91647630554268,3.4589908924081074,7.906638152870025
2026-05-06,银行,-0.005849342529596805,3027.5304210380796,35.91544118146359,3.426936709128074,5.327090140226834
2026-05-07,银行,0.008073331679959257,3051.9726782982866,36.42734399060433,3.4029120002306747,3.454388518464265
2026-05-08,银行,0.000764903497519066,3054.3071428742496,36.13545313741781,3.395259523751235,4.972785937830907
2026-05-11,银行,0.015033241059635273,3100.2232784232438,36.31564179588549,3.3818560491362186,1.7319748823408019
2025-05-12,非银金融,-0.006474749820607894,3522.7633417776906,28.062875567018917,0.9036558087496058,7.096783866222599
